Standard Cell,Instance Name,Parent Module
sky130_fd_sc_hd__xnor2_2,_200451_,y_dct
sky130_fd_sc_hd__o2bb2a_2,_200452_,y_dct
sky130_fd_sc_hd__a21o_2,_200453_,y_dct
sky130_fd_sc_hd__xnor2_2,_200454_,y_dct
sky130_fd_sc_hd__xnor2_2,_200455_,y_dct
sky130_fd_sc_hd__xnor2_2,_200456_,y_dct
sky130_fd_sc_hd__xnor2_2,_200457_,y_dct
sky130_fd_sc_hd__xnor2_2,_200458_,y_dct
sky130_fd_sc_hd__o21ba_2,_200459_,y_dct
sky130_fd_sc_hd__o21ai_2,_200460_,y_dct
sky130_fd_sc_hd__xnor2_2,_200461_,y_dct
sky130_fd_sc_hd__a21o_2,_200462_,y_dct
sky130_fd_sc_hd__o21a_2,_200463_,y_dct
sky130_fd_sc_hd__xnor2_2,_200464_,y_dct
sky130_fd_sc_hd__xnor2_2,_200465_,y_dct
sky130_fd_sc_hd__xnor2_2,_200466_,y_dct
sky130_fd_sc_hd__xnor2_2,_200467_,y_dct
sky130_fd_sc_hd__xnor2_2,_200468_,y_dct
sky130_fd_sc_hd__xnor2_2,_200469_,y_dct
sky130_fd_sc_hd__xnor2_2,_200470_,y_dct
sky130_fd_sc_hd__xnor2_2,_200471_,y_dct
sky130_fd_sc_hd__xnor2_2,_200472_,y_dct
sky130_fd_sc_hd__xnor2_2,_200473_,y_dct
sky130_fd_sc_hd__xnor2_2,_200474_,y_dct
sky130_fd_sc_hd__xnor2_2,_200475_,y_dct
sky130_fd_sc_hd__and2_2,_200476_,y_dct
sky130_fd_sc_hd__o21ai_2,_200477_,y_dct
sky130_fd_sc_hd__o221a_2,_200478_,y_dct
sky130_fd_sc_hd__o21ba_2,_200479_,y_dct
sky130_fd_sc_hd__and2_2,_200480_,y_dct
sky130_fd_sc_hd__nand2_2,_200481_,y_dct
sky130_fd_sc_hd__nor2_2,_200482_,y_dct
sky130_fd_sc_hd__nand2_2,_200483_,y_dct
sky130_fd_sc_hd__nor2_2,_200484_,y_dct
sky130_fd_sc_hd__o21ai_2,_200485_,y_dct
sky130_fd_sc_hd__o211a_2,_200486_,y_dct
sky130_fd_sc_hd__and2_2,_200487_,y_dct
sky130_fd_sc_hd__nand2_2,_200488_,y_dct
sky130_fd_sc_hd__and2_2,_200489_,y_dct
sky130_fd_sc_hd__nand2_2,_200490_,y_dct
sky130_fd_sc_hd__a21oi_2,_200491_,y_dct
sky130_fd_sc_hd__and3_2,_200492_,y_dct
sky130_fd_sc_hd__or3_2,_200493_,y_dct
sky130_fd_sc_hd__o211a_2,_200494_,y_dct
sky130_fd_sc_hd__o21ai_2,_200495_,y_dct
sky130_fd_sc_hd__or2_2,_200496_,y_dct
sky130_fd_sc_hd__nand2_2,_200497_,y_dct
sky130_fd_sc_hd__xor2_2,_200498_,y_dct
sky130_fd_sc_hd__xnor2_2,_200499_,y_dct
sky130_fd_sc_hd__o21ai_2,_200500_,y_dct
sky130_fd_sc_hd__o31a_2,_200501_,y_dct
sky130_fd_sc_hd__a22o_2,_200502_,y_dct
sky130_fd_sc_hd__and2_2,_200503_,y_dct
sky130_fd_sc_hd__nor2_2,_200504_,y_dct
sky130_fd_sc_hd__and2_2,_200505_,y_dct
sky130_fd_sc_hd__nand2_2,_200506_,y_dct
sky130_fd_sc_hd__and2_2,_200507_,y_dct
sky130_fd_sc_hd__and2_2,_200508_,y_dct
sky130_fd_sc_hd__nand2_2,_200509_,y_dct
sky130_fd_sc_hd__a21o_2,_200510_,y_dct
sky130_fd_sc_hd__or3b_2,_200511_,y_dct
sky130_fd_sc_hd__a21o_2,_200512_,y_dct
sky130_fd_sc_hd__and3_2,_200513_,y_dct
sky130_fd_sc_hd__a21o_2,_200514_,y_dct
sky130_fd_sc_hd__and2b_2,_200515_,y_dct
sky130_fd_sc_hd__xnor2_2,_200516_,y_dct
sky130_fd_sc_hd__a21oi_2,_200517_,y_dct
sky130_fd_sc_hd__o21ba_2,_200518_,y_dct
sky130_fd_sc_hd__inv_2,_200519_,y_dct
sky130_fd_sc_hd__nand2_2,_200520_,y_dct
sky130_fd_sc_hd__xnor2_2,_200521_,y_dct
sky130_fd_sc_hd__and2_2,_200522_,y_dct
sky130_fd_sc_hd__o21ai_2,_200523_,y_dct
sky130_fd_sc_hd__a2bb2o_2,_200524_,y_dct
sky130_fd_sc_hd__and2_2,_200525_,y_dct
sky130_fd_sc_hd__a31oi_2,_200526_,y_dct
sky130_fd_sc_hd__nand2_2,_200527_,y_dct
sky130_fd_sc_hd__nor2_2,_200528_,y_dct
sky130_fd_sc_hd__xor2_2,_200529_,y_dct
sky130_fd_sc_hd__and2_2,_200530_,y_dct
sky130_fd_sc_hd__nand2_2,_200531_,y_dct
sky130_fd_sc_hd__and3_2,_200532_,y_dct
sky130_fd_sc_hd__nand2_2,_200533_,y_dct
sky130_fd_sc_hd__a21oi_2,_200534_,y_dct
sky130_fd_sc_hd__a21o_2,_200535_,y_dct
sky130_fd_sc_hd__nand2_2,_200536_,y_dct
sky130_fd_sc_hd__nor2_2,_200537_,y_dct
sky130_fd_sc_hd__or3b_2,_200538_,y_dct
sky130_fd_sc_hd__and2_2,_200539_,y_dct
sky130_fd_sc_hd__nor2_2,_200540_,y_dct
sky130_fd_sc_hd__o31a_2,_200541_,y_dct
sky130_fd_sc_hd__o311a_2,_200542_,y_dct
sky130_fd_sc_hd__xnor2_2,_200543_,y_dct
sky130_fd_sc_hd__nor2_2,_200544_,y_dct
sky130_fd_sc_hd__xor2_2,_200545_,y_dct
sky130_fd_sc_hd__and2_2,_200546_,y_dct
sky130_fd_sc_hd__xnor2_2,_200547_,y_dct
sky130_fd_sc_hd__or2_2,_200548_,y_dct
sky130_fd_sc_hd__nand2_2,_200549_,y_dct
sky130_fd_sc_hd__and2_2,_200550_,y_dct
sky130_fd_sc_hd__nand2_2,_200551_,y_dct
sky130_fd_sc_hd__o21a_2,_200552_,y_dct
sky130_fd_sc_hd__a22o_2,_200553_,y_dct
sky130_fd_sc_hd__and2_2,_200554_,y_dct
sky130_fd_sc_hd__or2_2,_200555_,y_dct
sky130_fd_sc_hd__nor2_2,_200556_,y_dct
sky130_fd_sc_hd__and3_2,_200557_,y_dct
sky130_fd_sc_hd__a22oi_2,_200558_,y_dct
sky130_fd_sc_hd__nor2_2,_200559_,y_dct
sky130_fd_sc_hd__o211a_2,_200560_,y_dct
sky130_fd_sc_hd__and2_2,_200561_,y_dct
sky130_fd_sc_hd__and3_2,_200562_,y_dct
sky130_fd_sc_hd__nor2_2,_200563_,y_dct
sky130_fd_sc_hd__or2_2,_200564_,y_dct
sky130_fd_sc_hd__mux2_1,_200565_,y_dct
sky130_fd_sc_hd__nand2_2,_200566_,y_dct
sky130_fd_sc_hd__nor2_2,_200567_,y_dct
sky130_fd_sc_hd__a21o_2,_200568_,y_dct
sky130_fd_sc_hd__a311oi_2,_200569_,y_dct
sky130_fd_sc_hd__a32o_2,_200570_,y_dct
sky130_fd_sc_hd__xnor2_2,_200571_,y_dct
sky130_fd_sc_hd__o21ai_2,_200572_,y_dct
sky130_fd_sc_hd__or3_2,_200573_,y_dct
sky130_fd_sc_hd__and3_2,_200574_,y_dct
sky130_fd_sc_hd__a21oi_2,_200575_,y_dct
sky130_fd_sc_hd__nor2_2,_200576_,y_dct
sky130_fd_sc_hd__o21a_2,_200577_,y_dct
sky130_fd_sc_hd__nor3_2,_200578_,y_dct
sky130_fd_sc_hd__or2_2,_200579_,y_dct
sky130_fd_sc_hd__nand2_2,_200580_,y_dct
sky130_fd_sc_hd__and2_2,_200581_,y_dct
sky130_fd_sc_hd__o21ai_2,_200582_,y_dct
sky130_fd_sc_hd__o221a_2,_200583_,y_dct
sky130_fd_sc_hd__or2_2,_200584_,y_dct
sky130_fd_sc_hd__nor2_2,_200585_,y_dct
sky130_fd_sc_hd__a21bo_2,_200586_,y_dct
sky130_fd_sc_hd__and4_2,_200587_,y_dct
sky130_fd_sc_hd__or2_2,_200588_,y_dct
sky130_fd_sc_hd__and2_2,_200589_,y_dct
sky130_fd_sc_hd__nor2_2,_200590_,y_dct
sky130_fd_sc_hd__a21o_2,_200591_,y_dct
sky130_fd_sc_hd__nand2_2,_200592_,y_dct
sky130_fd_sc_hd__or2_2,_200593_,y_dct
sky130_fd_sc_hd__and2_2,_200594_,y_dct
sky130_fd_sc_hd__o32ai_2,_200595_,y_dct
sky130_fd_sc_hd__and2_2,_200596_,y_dct
sky130_fd_sc_hd__nand2_2,_200597_,y_dct
sky130_fd_sc_hd__and3_2,_200598_,y_dct
sky130_fd_sc_hd__a21oi_2,_200599_,y_dct
sky130_fd_sc_hd__or2_2,_200600_,y_dct
sky130_fd_sc_hd__and2_2,_200601_,y_dct
sky130_fd_sc_hd__nand2_2,_200602_,y_dct
sky130_fd_sc_hd__a22o_2,_200603_,y_dct
sky130_fd_sc_hd__nand2_2,_200604_,y_dct
sky130_fd_sc_hd__nand2_2,_200605_,y_dct
sky130_fd_sc_hd__or3b_2,_200606_,y_dct
sky130_fd_sc_hd__and4_2,_200607_,y_dct
sky130_fd_sc_hd__a21oi_2,_200608_,y_dct
sky130_fd_sc_hd__a311oi_2,_200609_,y_dct
sky130_fd_sc_hd__or3_2,_200610_,y_dct
sky130_fd_sc_hd__o21ai_2,_200611_,y_dct
sky130_fd_sc_hd__nand3_2,_200612_,y_dct
sky130_fd_sc_hd__a21o_2,_200613_,y_dct
sky130_fd_sc_hd__nand3_2,_200614_,y_dct
sky130_fd_sc_hd__a21o_2,_200615_,y_dct
sky130_fd_sc_hd__and3_2,_200616_,y_dct
sky130_fd_sc_hd__a21o_2,_200617_,y_dct
sky130_fd_sc_hd__nand2b_2,_200618_,y_dct
sky130_fd_sc_hd__xnor2_2,_200619_,y_dct
sky130_fd_sc_hd__nand2_2,_200620_,y_dct
sky130_fd_sc_hd__or2_2,_200621_,y_dct
sky130_fd_sc_hd__xnor2_2,_200622_,y_dct
sky130_fd_sc_hd__or3_2,_200623_,y_dct
sky130_fd_sc_hd__and2b_2,_200624_,y_dct
sky130_fd_sc_hd__nand2b_2,_200625_,y_dct
sky130_fd_sc_hd__nand2_2,_200626_,y_dct
sky130_fd_sc_hd__nor2_2,_200627_,y_dct
sky130_fd_sc_hd__a21o_2,_200628_,y_dct
sky130_fd_sc_hd__a2bb2o_2,_200629_,y_dct
sky130_fd_sc_hd__and2_2,_200630_,y_dct
sky130_fd_sc_hd__a21o_2,_200631_,y_dct
sky130_fd_sc_hd__a21bo_2,_200632_,y_dct
sky130_fd_sc_hd__or2_2,_200633_,y_dct
sky130_fd_sc_hd__a22o_2,_200634_,y_dct
sky130_fd_sc_hd__and2b_2,_200635_,y_dct
sky130_fd_sc_hd__xnor2_2,_200636_,y_dct
sky130_fd_sc_hd__nand2_2,_200637_,y_dct
sky130_fd_sc_hd__xnor2_2,_200638_,y_dct
sky130_fd_sc_hd__xnor2_2,_200639_,y_dct
sky130_fd_sc_hd__o21bai_2,_200640_,y_dct
sky130_fd_sc_hd__nand2_2,_200641_,y_dct
sky130_fd_sc_hd__and3_2,_200642_,y_dct
sky130_fd_sc_hd__a21bo_2,_200643_,y_dct
sky130_fd_sc_hd__and2b_2,_200644_,y_dct
sky130_fd_sc_hd__and2_2,_200645_,y_dct
sky130_fd_sc_hd__a22o_2,_200646_,y_dct
sky130_fd_sc_hd__and2_2,_200647_,y_dct
sky130_fd_sc_hd__or3_2,_200648_,y_dct
sky130_fd_sc_hd__a2111oi_2,_200649_,y_dct
sky130_fd_sc_hd__and3b_2,_200650_,y_dct
sky130_fd_sc_hd__a211oi_2,_200651_,y_dct
sky130_fd_sc_hd__a211o_2,_200652_,y_dct
sky130_fd_sc_hd__or3b_2,_200653_,y_dct
sky130_fd_sc_hd__o21bai_2,_200654_,y_dct
sky130_fd_sc_hd__nand3_2,_200655_,y_dct
sky130_fd_sc_hd__a21o_2,_200656_,y_dct
sky130_fd_sc_hd__nand3_2,_200657_,y_dct
sky130_fd_sc_hd__a21o_2,_200658_,y_dct
sky130_fd_sc_hd__and3_2,_200659_,y_dct
sky130_fd_sc_hd__a21oi_2,_200660_,y_dct
sky130_fd_sc_hd__or3_2,_200661_,y_dct
sky130_fd_sc_hd__o21ai_2,_200662_,y_dct
sky130_fd_sc_hd__and3_2,_200663_,y_dct
sky130_fd_sc_hd__a21o_2,_200664_,y_dct
sky130_fd_sc_hd__and2b_2,_200665_,y_dct
sky130_fd_sc_hd__and4b_2,_200666_,y_dct
sky130_fd_sc_hd__nand2b_2,_200667_,y_dct
sky130_fd_sc_hd__xor2_2,_200668_,y_dct
sky130_fd_sc_hd__xor2_2,_200669_,y_dct
sky130_fd_sc_hd__or4b_2,_200670_,y_dct
sky130_fd_sc_hd__o21a_2,_200671_,y_dct
sky130_fd_sc_hd__a22o_2,_200672_,y_dct
sky130_fd_sc_hd__and2_2,_200673_,y_dct
sky130_fd_sc_hd__nand2b_2,_200674_,y_dct
sky130_fd_sc_hd__o22ai_2,_200675_,y_dct
sky130_fd_sc_hd__a21o_2,_200676_,y_dct
sky130_fd_sc_hd__or2_2,_200677_,y_dct
sky130_fd_sc_hd__xnor2_2,_200678_,y_dct
sky130_fd_sc_hd__xnor2_2,_200679_,y_dct
sky130_fd_sc_hd__or2_2,_200680_,y_dct
sky130_fd_sc_hd__and2_2,_200681_,y_dct
sky130_fd_sc_hd__xor2_2,_200682_,y_dct
sky130_fd_sc_hd__o21a_2,_200683_,y_dct
sky130_fd_sc_hd__xor2_2,_200684_,y_dct
sky130_fd_sc_hd__a21o_2,_200685_,y_dct
sky130_fd_sc_hd__and3_2,_200686_,y_dct
sky130_fd_sc_hd__a22oi_2,_200687_,y_dct
sky130_fd_sc_hd__nor2_2,_200688_,y_dct
sky130_fd_sc_hd__and2_2,_200689_,y_dct
sky130_fd_sc_hd__a22o_2,_200690_,y_dct
sky130_fd_sc_hd__or3b_2,_200691_,y_dct
sky130_fd_sc_hd__a21o_2,_200692_,y_dct
sky130_fd_sc_hd__nand3_2,_200693_,y_dct
sky130_fd_sc_hd__a21o_2,_200694_,y_dct
sky130_fd_sc_hd__nand3_2,_200695_,y_dct
sky130_fd_sc_hd__a21o_2,_200696_,y_dct
sky130_fd_sc_hd__nand3_2,_200697_,y_dct
sky130_fd_sc_hd__a21o_2,_200698_,y_dct
sky130_fd_sc_hd__and3_2,_200699_,y_dct
sky130_fd_sc_hd__nand3_2,_200700_,y_dct
sky130_fd_sc_hd__a21oi_2,_200701_,y_dct
sky130_fd_sc_hd__a211oi_2,_200702_,y_dct
sky130_fd_sc_hd__o211a_2,_200703_,y_dct
sky130_fd_sc_hd__or3_2,_200704_,y_dct
sky130_fd_sc_hd__o21ai_2,_200705_,y_dct
sky130_fd_sc_hd__nand2_2,_200706_,y_dct
sky130_fd_sc_hd__nand2b_2,_200707_,y_dct
sky130_fd_sc_hd__xnor2_2,_200708_,y_dct
sky130_fd_sc_hd__nand2_2,_200709_,y_dct
sky130_fd_sc_hd__xnor2_2,_200710_,y_dct
sky130_fd_sc_hd__a41o_2,_200711_,y_dct
sky130_fd_sc_hd__xor2_2,_200712_,y_dct
sky130_fd_sc_hd__nor2_2,_200713_,y_dct
sky130_fd_sc_hd__a21o_2,_200714_,y_dct
sky130_fd_sc_hd__a2bb2o_2,_200715_,y_dct
sky130_fd_sc_hd__and2_2,_200716_,y_dct
sky130_fd_sc_hd__nand2_2,_200717_,y_dct
sky130_fd_sc_hd__nor3_2,_200718_,y_dct
sky130_fd_sc_hd__and2b_2,_200719_,y_dct
sky130_fd_sc_hd__nand2_2,_200720_,y_dct
sky130_fd_sc_hd__a21oi_2,_200721_,y_dct
sky130_fd_sc_hd__nor2_2,_200722_,y_dct
sky130_fd_sc_hd__xnor2_2,_200723_,y_dct
sky130_fd_sc_hd__o21a_2,_200724_,y_dct
sky130_fd_sc_hd__nor2_2,_200725_,y_dct
sky130_fd_sc_hd__xnor2_2,_200726_,y_dct
sky130_fd_sc_hd__xnor2_2,_200727_,y_dct
sky130_fd_sc_hd__a21o_2,_200728_,y_dct
sky130_fd_sc_hd__xor2_2,_200729_,y_dct
sky130_fd_sc_hd__and2b_2,_200730_,y_dct
sky130_fd_sc_hd__xnor2_2,_200731_,y_dct
sky130_fd_sc_hd__a21bo_2,_200732_,y_dct
sky130_fd_sc_hd__and3_2,_200733_,y_dct
sky130_fd_sc_hd__a22oi_2,_200734_,y_dct
sky130_fd_sc_hd__nor2_2,_200735_,y_dct
sky130_fd_sc_hd__and2_2,_200736_,y_dct
sky130_fd_sc_hd__nand2_2,_200737_,y_dct
sky130_fd_sc_hd__and3_2,_200738_,y_dct
sky130_fd_sc_hd__nand2_2,_200739_,y_dct
sky130_fd_sc_hd__a21o_2,_200740_,y_dct
sky130_fd_sc_hd__nand3_2,_200741_,y_dct
sky130_fd_sc_hd__a21o_2,_200742_,y_dct
sky130_fd_sc_hd__nand3_2,_200743_,y_dct
sky130_fd_sc_hd__a21o_2,_200744_,y_dct
sky130_fd_sc_hd__nand3_2,_200745_,y_dct
sky130_fd_sc_hd__a21o_2,_200746_,y_dct
sky130_fd_sc_hd__nand3_2,_200747_,y_dct
sky130_fd_sc_hd__a21o_2,_200748_,y_dct
sky130_fd_sc_hd__and3_2,_200749_,y_dct
sky130_fd_sc_hd__nand3_2,_200750_,y_dct
sky130_fd_sc_hd__a21oi_2,_200751_,y_dct
sky130_fd_sc_hd__a211oi_2,_200752_,y_dct
sky130_fd_sc_hd__o211a_2,_200753_,y_dct
sky130_fd_sc_hd__nor2_2,_200754_,y_dct
sky130_fd_sc_hd__xnor2_2,_200755_,y_dct
sky130_fd_sc_hd__and2b_2,_200756_,y_dct
sky130_fd_sc_hd__xnor2_2,_200757_,y_dct
sky130_fd_sc_hd__and2_2,_200758_,y_dct
sky130_fd_sc_hd__xnor2_2,_200759_,y_dct
sky130_fd_sc_hd__or2_2,_200760_,y_dct
sky130_fd_sc_hd__xnor2_2,_200761_,y_dct
sky130_fd_sc_hd__o21ai_2,_200762_,y_dct
sky130_fd_sc_hd__xnor2_2,_200763_,y_dct
sky130_fd_sc_hd__o21a_2,_200764_,y_dct
sky130_fd_sc_hd__or3_2,_200765_,y_dct
sky130_fd_sc_hd__or3b_2,_200766_,y_dct
sky130_fd_sc_hd__a21oi_2,_200767_,y_dct
sky130_fd_sc_hd__and2_2,_200768_,y_dct
sky130_fd_sc_hd__nor3_2,_200769_,y_dct
sky130_fd_sc_hd__o21bai_2,_200770_,y_dct
sky130_fd_sc_hd__a21oi_2,_200771_,y_dct
sky130_fd_sc_hd__o22a_2,_200772_,y_dct
sky130_fd_sc_hd__and4bb_2,_200773_,y_dct
sky130_fd_sc_hd__nor2_2,_200774_,y_dct
sky130_fd_sc_hd__a21oi_2,_200775_,y_dct
sky130_fd_sc_hd__or3_2,_200776_,y_dct
sky130_fd_sc_hd__xnor2_2,_200777_,y_dct
sky130_fd_sc_hd__o21bai_2,_200778_,y_dct
sky130_fd_sc_hd__and4_2,_200779_,y_dct
sky130_fd_sc_hd__a22o_2,_200780_,y_dct
sky130_fd_sc_hd__and2b_2,_200781_,y_dct
sky130_fd_sc_hd__xnor2_2,_200782_,y_dct
sky130_fd_sc_hd__a21o_2,_200783_,y_dct
sky130_fd_sc_hd__and2_2,_200784_,y_dct
sky130_fd_sc_hd__xor2_2,_200785_,y_dct
sky130_fd_sc_hd__xor2_2,_200786_,y_dct
sky130_fd_sc_hd__a21bo_2,_200787_,y_dct
sky130_fd_sc_hd__and3_2,_200788_,y_dct
sky130_fd_sc_hd__a22oi_2,_200789_,y_dct
sky130_fd_sc_hd__nor2_2,_200790_,y_dct
sky130_fd_sc_hd__and2_2,_200791_,y_dct
sky130_fd_sc_hd__nand2_2,_200792_,y_dct
sky130_fd_sc_hd__nand2_2,_200793_,y_dct
sky130_fd_sc_hd__o2bb2a_2,_200794_,y_dct
sky130_fd_sc_hd__a21o_2,_200795_,y_dct
sky130_fd_sc_hd__or3_2,_200796_,y_dct
sky130_fd_sc_hd__a21o_2,_200797_,y_dct
sky130_fd_sc_hd__nand3_2,_200798_,y_dct
sky130_fd_sc_hd__nand3_2,_200799_,y_dct
sky130_fd_sc_hd__a21o_2,_200800_,y_dct
sky130_fd_sc_hd__and3_2,_200801_,y_dct
sky130_fd_sc_hd__nand3_2,_200802_,y_dct
sky130_fd_sc_hd__a21o_2,_200803_,y_dct
sky130_fd_sc_hd__and3_2,_200804_,y_dct
sky130_fd_sc_hd__a21oi_2,_200805_,y_dct
sky130_fd_sc_hd__a211o_2,_200806_,y_dct
sky130_fd_sc_hd__inv_2,_200807_,y_dct
sky130_fd_sc_hd__o211ai_2,_200808_,y_dct
sky130_fd_sc_hd__and3_2,_200809_,y_dct
sky130_fd_sc_hd__a21oi_2,_200810_,y_dct
sky130_fd_sc_hd__nor2_2,_200811_,y_dct
sky130_fd_sc_hd__nand2_2,_200812_,y_dct
sky130_fd_sc_hd__xnor2_2,_200813_,y_dct
sky130_fd_sc_hd__xnor2_2,_200814_,y_dct
sky130_fd_sc_hd__o21ai_2,_200815_,y_dct
sky130_fd_sc_hd__or3_2,_200816_,y_dct
sky130_fd_sc_hd__nand2_2,_200817_,y_dct
sky130_fd_sc_hd__o21ai_2,_200818_,y_dct
sky130_fd_sc_hd__xnor2_2,_200819_,y_dct
sky130_fd_sc_hd__o21a_2,_200820_,y_dct
sky130_fd_sc_hd__nor2_2,_200821_,y_dct
sky130_fd_sc_hd__o31a_2,_200822_,y_dct
sky130_fd_sc_hd__o21a_2,_200823_,y_dct
sky130_fd_sc_hd__nand2_2,_200824_,y_dct
sky130_fd_sc_hd__nor3_2,_200825_,y_dct
sky130_fd_sc_hd__o31ai_2,_200826_,y_dct
sky130_fd_sc_hd__a21oi_2,_200827_,y_dct
sky130_fd_sc_hd__or2_2,_200828_,y_dct
sky130_fd_sc_hd__nor2_2,_200829_,y_dct
sky130_fd_sc_hd__o21ai_2,_200830_,y_dct
sky130_fd_sc_hd__xnor2_2,_200831_,y_dct
sky130_fd_sc_hd__or2_2,_200832_,y_dct
sky130_fd_sc_hd__xor2_2,_200833_,y_dct
sky130_fd_sc_hd__a21oi_2,_200834_,y_dct
sky130_fd_sc_hd__and2b_2,_200835_,y_dct
sky130_fd_sc_hd__xnor2_2,_200836_,y_dct
sky130_fd_sc_hd__xnor2_2,_200837_,y_dct
sky130_fd_sc_hd__a21o_2,_200838_,y_dct
sky130_fd_sc_hd__and4_2,_200839_,y_dct
sky130_fd_sc_hd__a22o_2,_200840_,y_dct
sky130_fd_sc_hd__and2b_2,_200841_,y_dct
sky130_fd_sc_hd__xnor2_2,_200842_,y_dct
sky130_fd_sc_hd__a21o_2,_200843_,y_dct
sky130_fd_sc_hd__and2_2,_200844_,y_dct
sky130_fd_sc_hd__xor2_2,_200845_,y_dct
sky130_fd_sc_hd__xor2_2,_200846_,y_dct
sky130_fd_sc_hd__a21bo_2,_200847_,y_dct
sky130_fd_sc_hd__nand2_2,_200848_,y_dct
sky130_fd_sc_hd__and3_2,_200849_,y_dct
sky130_fd_sc_hd__o31a_2,_200850_,y_dct
sky130_fd_sc_hd__nor2_2,_200851_,y_dct
sky130_fd_sc_hd__o22a_2,_200852_,y_dct
sky130_fd_sc_hd__nand2_2,_200853_,y_dct
sky130_fd_sc_hd__or3b_2,_200854_,y_dct
sky130_fd_sc_hd__a21o_2,_200855_,y_dct
sky130_fd_sc_hd__nand3_2,_200856_,y_dct
sky130_fd_sc_hd__a21o_2,_200857_,y_dct
sky130_fd_sc_hd__nand3_2,_200858_,y_dct
sky130_fd_sc_hd__a21o_2,_200859_,y_dct
sky130_fd_sc_hd__nand3_2,_200860_,y_dct
sky130_fd_sc_hd__a21o_2,_200861_,y_dct
sky130_fd_sc_hd__nand3_2,_200862_,y_dct
sky130_fd_sc_hd__a21o_2,_200863_,y_dct
sky130_fd_sc_hd__o211a_2,_200864_,y_dct
sky130_fd_sc_hd__a211oi_2,_200865_,y_dct
sky130_fd_sc_hd__or3_2,_200866_,y_dct
sky130_fd_sc_hd__o21ai_2,_200867_,y_dct
sky130_fd_sc_hd__o211a_2,_200868_,y_dct
sky130_fd_sc_hd__a211oi_2,_200869_,y_dct
sky130_fd_sc_hd__or3_2,_200870_,y_dct
sky130_fd_sc_hd__o21ai_2,_200871_,y_dct
sky130_fd_sc_hd__nand2_2,_200872_,y_dct
sky130_fd_sc_hd__and3_2,_200873_,y_dct
sky130_fd_sc_hd__xnor2_2,_200874_,y_dct
sky130_fd_sc_hd__nand2b_2,_200875_,y_dct
sky130_fd_sc_hd__xor2_2,_200876_,y_dct
sky130_fd_sc_hd__or3_2,_200877_,y_dct
sky130_fd_sc_hd__o21ai_2,_200878_,y_dct
sky130_fd_sc_hd__and2_2,_200879_,y_dct
sky130_fd_sc_hd__o21ai_2,_200880_,y_dct
sky130_fd_sc_hd__o31a_2,_200881_,y_dct
sky130_fd_sc_hd__nand2_2,_200882_,y_dct
sky130_fd_sc_hd__a21oi_2,_200883_,y_dct
sky130_fd_sc_hd__nand2_2,_200884_,y_dct
sky130_fd_sc_hd__and2b_2,_200885_,y_dct
sky130_fd_sc_hd__a21o_2,_200886_,y_dct
sky130_fd_sc_hd__and2b_2,_200887_,y_dct
sky130_fd_sc_hd__o21ai_2,_200888_,y_dct
sky130_fd_sc_hd__a21o_2,_200889_,y_dct
sky130_fd_sc_hd__a21oi_2,_200890_,y_dct
sky130_fd_sc_hd__nor2_2,_200891_,y_dct
sky130_fd_sc_hd__xnor2_2,_200892_,y_dct
sky130_fd_sc_hd__and3b_2,_200893_,y_dct
sky130_fd_sc_hd__xor2_2,_200894_,y_dct
sky130_fd_sc_hd__a21oi_2,_200895_,y_dct
sky130_fd_sc_hd__xnor2_2,_200896_,y_dct
sky130_fd_sc_hd__and2b_2,_200897_,y_dct
sky130_fd_sc_hd__xnor2_2,_200898_,y_dct
sky130_fd_sc_hd__a21bo_2,_200899_,y_dct
sky130_fd_sc_hd__a21o_2,_200900_,y_dct
sky130_fd_sc_hd__nor2_2,_200901_,y_dct
sky130_fd_sc_hd__a22o_2,_200902_,y_dct
sky130_fd_sc_hd__o21ai_2,_200903_,y_dct
sky130_fd_sc_hd__xnor2_2,_200904_,y_dct
sky130_fd_sc_hd__or2_2,_200905_,y_dct
sky130_fd_sc_hd__and2_2,_200906_,y_dct
sky130_fd_sc_hd__xor2_2,_200907_,y_dct
sky130_fd_sc_hd__xor2_2,_200908_,y_dct
sky130_fd_sc_hd__a21bo_2,_200909_,y_dct
sky130_fd_sc_hd__and3_2,_200910_,y_dct
sky130_fd_sc_hd__o2bb2a_2,_200911_,y_dct
sky130_fd_sc_hd__nor2_2,_200912_,y_dct
sky130_fd_sc_hd__nand2_2,_200913_,y_dct
sky130_fd_sc_hd__nor2_2,_200914_,y_dct
sky130_fd_sc_hd__and2b_2,_200915_,y_dct
sky130_fd_sc_hd__nand2_2,_200916_,y_dct
sky130_fd_sc_hd__a211o_2,_200917_,y_dct
sky130_fd_sc_hd__nand2b_2,_200918_,y_dct
sky130_fd_sc_hd__xor2_2,_200919_,y_dct
sky130_fd_sc_hd__and2b_2,_200920_,y_dct
sky130_fd_sc_hd__xnor2_2,_200921_,y_dct
sky130_fd_sc_hd__xnor2_2,_200922_,y_dct
sky130_fd_sc_hd__nand2b_2,_200923_,y_dct
sky130_fd_sc_hd__xnor2_2,_200924_,y_dct
sky130_fd_sc_hd__nand2_2,_200925_,y_dct
sky130_fd_sc_hd__or2_2,_200926_,y_dct
sky130_fd_sc_hd__nand2_2,_200927_,y_dct
sky130_fd_sc_hd__or2_2,_200928_,y_dct
sky130_fd_sc_hd__xor2_2,_200929_,y_dct
